t,value
1578192125,256901120
1578192128,256901120
1578192131,257949696
1578192134,260046848
1578192137,262144000
1578192140,268435456
1578192143,271581184
1578192146,274726912
1578192149,277872640
1578192152,279969792
1578192155,282066944
1578192158,286261248
1578192161,287309824
1578192164,288358400
1578192167,288358400
1578192170,288358400
1578192173,289406976
1578192176,289406976
1578192179,295698432
1578192182,296747008
1578192185,296747008
1578192188,297795584
1578192191,299892736
1578192194,301989888
1578192197,304087040
1578192200,8388608
1578192203,18874368
1578192206,26214400
1578192209,31457280
1578192212,46137344
1578192215,53477376
1578192218,71303168
1578192221,99614720
1578192224,100663296
1578192227,101711872
1578192230,101711872
1578192233,101711872
1578192236,102760448
1578192239,109051904
1578192242,111149056
1578192245,113246208
1578192248,121634816
1578192251,128974848
1578192254,130023424
1578192257,144703488
1578192260,148897792
1578192263,157286400
1578192266,173015040
1578192269,174063616
1578192272,191889408
1578192275,192937984
1578192278,197132288
1578192281,198180864
1578192284,198180864
1578192287,205520896
1578192290,206569472
1578192293,206569472
1578192296,206569472
1578192299,211812352
1578192302,211812352
1578192305,212860928
1578192308,212860928
1578192311,218103808
1578192314,222298112
1578192317,223346688
1578192320,227540992
1578192323,228589568
1578192326,228589568
1578192329,228589568
1578192332,229638144
1578192335,230686720
1578192338,235929600
1578192341,235929600
1578192344,236978176
1578192347,236978176
1578192350,255852544
1578192353,261095424
1578192356,262144000
1578192359,265289728
1578192362,266338304
1578192365,266338304
1578192368,273678336
1578192371,274726912
1578192374,275775488
1578192377,286261248
1578192380,6291456
1578192383,6291456
1578192386,35651584
1578192389,36700160
1578192392,36700160
1578192395,49283072
1578192398,54525952
1578192401,67108864
1578192404,92274688
1578192407,92274688
1578192410,127926272
1578192413,128974848
1578192416,165675008
1578192419,183500800
1578192422,183500800
1578192425,183500800
1578192428,208666624
1578192431,245366784
1578192434,246415360
1578192437,282066944
1578192440,299892736
1578192443,3145728
1578192446,15728640
1578192449,28311552
1578192452,53477376
1578192455,53477376
1578192458,93323264
1578192461,94371840
1578192464,119537664
1578192467,132120576
1578192470,132120576
1578192473,132120576
1578192476,156237824
1578192479,173015040
1578192482,197132288
1578192485,210763776
1578192488,246415360
1578192491,260046848
1578192494,272629760
1578192497,296747008
1578192500,18874368
1578192503,18874368
1578192506,24117248
1578192509,24117248
1578192512,25165824
1578192515,25165824
1578192518,41943040
1578192521,42991616
1578192524,44040192
1578192527,44040192
1578192530,45088768
1578192533,46137344
1578192536,46137344
1578192539,51380224
1578192542,51380224
1578192545,51380224
1578192548,32505856
1578192551,152043520
1578192554,159383552
1578192557,159383552
1578192560,163577856
1578192563,164626432
1578192566,164626432
1578192569,164626432
1578192572,165675008
1578192575,166723584
1578192578,170917888
1578192581,171966464
1578192584,171966464
1578192587,173015040
1578192590,173015040
1578192593,173015040
1578192596,174063616
1578192599,179306496
1578192602,179306496
1578192605,179306496
1578192608,180355072
1578192611,180355072
1578192614,181403648
1578192617,182452224
1578192620,186646528
1578192623,193986560
1578192626,198180864
1578192629,201326592
1578192632,202375168
1578192635,209715200
1578192638,227540992
1578192641,233832448
1578192644,234881024
1578192647,248512512
1578192650,248512512
1578192653,248512512
1578192656,262144000
1578192659,278921216
1578192662,279969792
1578192665,292552704
1578192668,37748736
1578192671,44040192
1578192674,56623104
1578192677,57671680
1578192680,74448896
1578192683,88080384
1578192686,104857600
1578192689,105906176
1578192692,105906176
1578192695,106954752
1578192698,111149056
1578192701,112197632
1578192704,112197632
1578192707,114294784
1578192710,114294784
1578192713,114294784
1578192716,115343360
1578192719,119537664
1578192722,120586240
1578192725,120586240
1578192728,121634816
1578192731,121634816
1578192734,122683392
1578192737,122683392
1578192740,127926272
1578192743,127926272
1578192746,127926272
1578192749,128974848
1578192752,128974848
1578192755,130023424
1578192758,134217728
1578192761,134217728
1578192764,134217728
1578192767,135266304
1578192770,135266304
1578192773,136314880
1578192776,136314880
1578192779,141557760
1578192782,141557760
1578192785,141557760
1578192788,142606336
1578192791,142606336
1578192794,143654912
1578192797,143654912
1578192800,148897792
1578192803,148897792
1578192806,148897792
1578192809,149946368
1578192812,149946368
1578192815,150994944
1578192818,155189248
1578192821,155189248
1578192824,156237824
1578192827,156237824
1578192830,157286400
1578192833,157286400
1578192836,157286400
1578192839,162529280
1578192842,162529280
1578192845,162529280
1578192848,163577856
1578192851,163577856
1578192854,164626432
1578192857,164626432
1578192860,169869312
1578192863,170917888
1578192866,170917888
1578192869,170917888
1578192872,171966464
1578192875,171966464
1578192878,176160768
1578192881,177209344
1578192884,177209344
1578192887,177209344
1578192890,178257920
1578192893,178257920
1578192896,180355072
1578192899,187695104
1578192902,191889408
1578192905,204472320
1578192908,223346688
1578192911,242221056
1578192914,248512512
1578192917,267386880
1578192920,290455552
1578192923,297795584
1578192926,297795584
1578192929,297795584
1578192932,298844160
1578192935,2097152
1578192938,12582912
1578192941,14680064
1578192944,23068672
1578192947,39845888
1578192950,39845888
1578192953,39845888
1578192956,42991616
1578192959,49283072
1578192962,53477376
1578192965,69206016
1578192968,73400320
1578192971,77594624
1578192974,77594624
1578192977,79691776
1578192980,87031808
1578192983,92274688
1578192986,93323264
1578192989,112197632
1578192992,145752064
1578192995,145752064
1578192998,167772160
1578193001,245366784
