t,value
1578192428,47
1578192431,47
1578192434,47
1578192437,47
1578192440,47
1578192443,47
1578192446,47
1578192449,47
1578192452,47
1578192455,47
1578192458,47
1578192461,47
1578192464,47
1578192467,47
1578192470,47
1578192473,46
1578192476,47
1578192479,47
1578192482,47
1578192485,47
1578192488,47
1578192491,47
1578192494,47
1578192497,47
1578192500,47
1578192503,47
1578192506,47
1578192509,47
1578192512,46
1578192515,46
1578192518,46
1578192521,46
1578192524,47
1578192527,47
1578192530,46
1578192533,46
1578192536,46
1578192539,46
1578192542,46
1578192545,46
1578192548,45
1578192551,46
1578192554,46
1578192557,46
1578192560,46
1578192563,46
1578192566,46
1578192569,45
1578192572,45
1578192575,46
1578192578,47
1578192581,47
1578192584,46
1578192587,46
1578192590,45
1578192593,45
1578192596,45
1578192599,46
1578192602,46
1578192605,46
1578192608,45
1578192611,45
1578192614,45
1578192617,46
1578192620,46
1578192623,46
1578192626,46
1578192629,47
1578192632,47
1578192635,47
1578192638,47
1578192641,48
1578192644,48
1578192647,48
1578192650,48
1578192653,46
1578192656,48
1578192659,48
1578192662,48
1578192665,48
1578192668,50
1578192671,50
1578192674,49
1578192677,49
1578192680,48
1578192683,48
1578192686,48
1578192689,47
1578192692,46
1578192695,45
1578192698,46
1578192701,46
1578192704,46
1578192707,47
1578192710,47
1578192713,46
1578192716,45
1578192719,46
1578192722,46
1578192725,46
1578192728,45
1578192731,45
1578192734,45
1578192737,45
1578192740,46
1578192743,46
1578192746,46
1578192749,45
1578192752,45
1578192755,45
1578192758,46
1578192761,46
1578192764,46
1578192767,45
1578192770,45
1578192773,45
1578192776,45
1578192779,46
1578192782,46
1578192785,46
1578192788,45
1578192791,45
1578192794,45
1578192797,45
1578192800,46
1578192803,46
1578192806,46
1578192809,45
1578192812,45
1578192815,45
1578192818,46
1578192821,46
1578192824,46
1578192827,45
1578192830,45
1578192833,45
1578192836,45
1578192839,46
1578192842,46
1578192845,46
1578192848,45
1578192851,45
1578192854,45
1578192857,45
1578192860,46
1578192863,46
1578192866,46
1578192869,45
1578192872,45
1578192875,45
1578192878,46
1578192881,46
1578192884,46
1578192887,45
1578192890,45
1578192893,45
1578192896,47
1578192899,47
1578192902,47
1578192905,47
1578192908,49
1578192911,48
1578192914,48
1578192917,48
1578192920,49
1578192923,48
1578192926,48
1578192929,46
1578192932,46
1578192935,47
1578192938,47
1578192941,47
1578192944,47
1578192947,47
1578192950,47
1578192953,46
1578192956,47
1578192959,47
1578192962,47
1578192965,47
1578192968,47
1578192971,47
1578192974,47
1578192977,47
1578192980,47
1578192983,47
1578192986,47
1578192989,47
1578192992,47
1578192995,47
1578192998,47
1578193001,49
1578193004,49
1578193007,48
1578193010,48
1578193013,48
1578193016,48
1578193019,48
1578193022,48
1578193025,48
1578193028,48
1578193031,48
1578193034,48
1578193037,48
1578193040,48
1578193043,48
1578193046,48
1578193049,48
1578193052,47
1578193055,47
1578193058,47
1578193061,47
1578193064,47
1578193067,46
1578193070,45
1578193073,45
1578193076,45
1578193079,46
1578193082,46
1578193085,46
1578193088,47
1578193091,47
1578193094,47
1578193097,47
1578193100,47
1578193103,47
1578193106,47
1578193109,47
1578193112,45
1578193115,45
1578193118,46
1578193121,46
1578193124,47
1578193127,47
1578193130,47
1578193133,46
1578193136,45
1578193139,47
1578193142,47
1578193145,46
1578193148,45
1578193151,45
1578193154,47
1578193157,47
1578193160,47
1578193163,47
1578193166,47
1578193169,47
1578193172,47
1578193175,47
1578193178,47
1578193181,47
1578193184,47
1578193187,47
1578193190,48
1578193193,48
1578193196,47
1578193199,47
1578193202,47
1578193205,47
1578193208,47
1578193211,47
1578193214,45
1578193217,45
1578193220,47
1578193223,47
1578193226,47
1578193229,47
1578193232,47
1578193235,47
1578193238,47
1578193241,47
1578193244,46
1578193247,45
1578193250,45
1578193253,45
1578193256,45
1578193259,47
1578193262,47
1578193265,47
1578193268,47
1578193271,47
1578193274,47
1578193277,47
1578193280,47
1578193283,47
1578193286,47
1578193289,47
1578193292,47
1578193295,47
1578193298,47
1578193301,47
1578193304,47
1578193307,47
1578193310,47
1578193313,47
1578193316,47
1578193319,47
1578193322,47
1578193325,46
1578193328,45
1578193331,45
1578193334,45
1578193337,45
1578193340,47
1578193343,47
1578193346,47
1578193349,47
1578193352,47
1578193355,47
1578193358,47
1578193361,47
1578193364,47
1578193367,47
1578193370,47
1578193373,47
1578193376,47
1578193379,47
1578193382,47
1578193385,47
1578193388,47
1578193391,47
1578193394,47
1578193397,47
1578193400,46
1578193403,46
1578193406,47
1578193409,47
1578193412,47
1578193415,47
1578193418,47
1578193421,47
1578193424,47
1578193427,47
1578193430,47
1578193433,47
1578193436,47
1578193439,47
1578193442,47
1578193445,46
1578193448,47
1578193451,47
1578193454,47
1578193457,47
1578193460,47
1578193463,47
1578193466,47
1578193469,47
1578193472,47
1578193475,47
1578193478,47
1578193481,47
1578193484,47
1578193487,47
1578193490,47
1578193493,47
1578193496,46
1578193499,47
1578193502,47
1578193505,47
1578193508,47
1578193511,47
1578193514,47
1578193517,47
1578193520,47
1578193523,47
1578193526,47
1578193529,45
1578193532,47
1578193535,47
1578193538,47
1578193541,47
1578193544,46
1578193547,47
1578193550,47
1578193553,46
1578193556,45
1578193559,46
1578193562,46
1578193565,46
1578193568,45
1578193571,45
1578193574,45
1578193577,45
1578193580,46
1578193583,46
1578193586,47
1578193589,47
1578193592,47
1578193595,47
1578193598,47
1578193601,47
1578193604,47
1578193607,47
1578193610,46
1578193613,45
1578193616,47
1578193619,47
1578193622,47
1578193625,47
1578193628,47
1578193631,47
1578193634,47
1578193637,47
1578193640,47
1578193643,47
1578193646,47
1578193649,47
1578193652,47
1578193655,47
1578193658,47
1578193661,47
1578193664,47
1578193667,47
1578193670,47
1578193673,47
1578193676,47
1578193679,47
1578193682,47
1578193685,47
1578193688,47
1578193691,47
1578193694,47
1578193697,47
1578193700,47
1578193703,47
1578193706,47
1578193709,47
1578193712,46
1578193715,45
1578193718,47
1578193721,47
1578193724,47
1578193727,47
1578193730,47
1578193733,47
1578193736,47
1578193739,47
1578193742,47
1578193745,46
1578193748,47
1578193751,47
1578193754,47
1578193757,47
1578193760,47
1578193763,47
1578193766,47
1578193769,47
1578193772,47
1578193775,47
1578193778,47
1578193781,47
1578193784,47
1578193787,47
1578193790,47
1578193793,47
1578193796,47
1578193799,47
1578193802,47
1578193805,47
1578193808,46
1578193811,47
1578193814,47
1578193817,46
1578193820,46
1578193823,47
1578193826,47
1578193829,47
1578193832,45
1578193835,47
1578193838,47
1578193841,47
1578193844,47
1578193847,47
1578193850,47
1578193853,47
1578193856,47
1578193859,47
1578193862,48
1578193865,48
1578193868,46
1578193871,47
1578193874,47
1578193877,47
1578193880,47
1578193883,46
1578193886,46
1578193889,47
1578193892,47
1578193895,46
1578193898,46
1578193901,47
1578193904,47
1578193907,47
1578193910,47
1578193913,47
1578193916,47
1578193919,47
1578193922,47
1578193925,47
1578193928,47
1578193931,47
1578193934,47
1578193937,47
1578193940,47
1578193943,47
