t,value
1578192428,9
1578192431,9
1578192434,9
1578192437,9
1578192440,9
1578192443,9
1578192446,9
1578192449,9
1578192452,9
1578192455,9
1578192458,9
1578192461,9
1578192464,9
1578192467,9
1578192470,9
1578192473,9
1578192476,9
1578192479,9
1578192482,9
1578192485,9
1578192488,9
1578192491,9
1578192494,9
1578192497,9
1578192500,9
1578192503,9
1578192506,9
1578192509,9
1578192512,9
1578192515,9
1578192518,9
1578192521,9
1578192524,9
1578192527,9
1578192530,9
1578192533,9
1578192536,9
1578192539,9
1578192542,9
1578192545,9
1578192548,9
1578192551,9
1578192554,9
1578192557,9
1578192560,9
1578192563,9
1578192566,9
1578192569,9
1578192572,9
1578192575,9
1578192578,9
1578192581,9
1578192584,9
1578192587,9
1578192590,9
1578192593,9
1578192596,9
1578192599,9
1578192602,9
1578192605,9
1578192608,9
1578192611,9
1578192614,9
1578192617,9
1578192620,9
1578192623,9
1578192626,9
1578192629,10
1578192632,10
1578192635,10
1578192638,10
1578192641,10
1578192644,10
1578192647,10
1578192650,10
1578192653,10
1578192656,10
1578192659,10
1578192662,10
1578192665,10
1578192668,10
1578192671,10
1578192674,10
1578192677,10
1578192680,10
1578192683,10
1578192686,10
1578192689,10
1578192692,10
1578192695,10
1578192698,10
1578192701,10
1578192704,10
1578192707,10
1578192710,10
1578192713,10
1578192716,10
1578192719,10
1578192722,10
1578192725,10
1578192728,10
1578192731,10
1578192734,10
1578192737,10
1578192740,10
1578192743,10
1578192746,10
1578192749,10
1578192752,10
1578192755,10
1578192758,10
1578192761,10
1578192764,10
1578192767,10
1578192770,10
1578192773,10
1578192776,10
1578192779,10
1578192782,10
1578192785,10
1578192788,10
1578192791,10
1578192794,10
1578192797,10
1578192800,10
1578192803,10
1578192806,10
1578192809,10
1578192812,10
1578192815,10
1578192818,10
1578192821,10
1578192824,10
1578192827,10
1578192830,10
1578192833,10
1578192836,10
1578192839,10
1578192842,10
1578192845,10
1578192848,10
1578192851,10
1578192854,10
1578192857,10
1578192860,10
1578192863,10
1578192866,10
1578192869,10
1578192872,10
1578192875,10
1578192878,10
1578192881,10
1578192884,10
1578192887,10
1578192890,10
1578192893,10
1578192896,10
1578192899,10
1578192902,10
1578192905,10
1578192908,10
1578192911,10
1578192914,10
1578192917,10
1578192920,10
1578192923,10
1578192926,10
1578192929,10
1578192932,10
1578192935,10
1578192938,10
1578192941,10
1578192944,10
1578192947,10
1578192950,10
1578192953,10
1578192956,10
1578192959,10
1578192962,10
1578192965,10
1578192968,10
1578192971,10
1578192974,10
1578192977,10
1578192980,10
1578192983,10
1578192986,10
1578192989,10
1578192992,10
1578192995,10
1578192998,10
1578193001,10
1578193004,10
1578193007,10
1578193010,10
1578193013,10
1578193016,10
1578193019,10
1578193022,10
1578193025,10
1578193028,10
1578193031,10
1578193034,10
1578193037,10
1578193040,10
1578193043,10
1578193046,10
1578193049,10
1578193052,10
1578193055,10
1578193058,10
1578193061,10
1578193064,10
1578193067,10
1578193070,10
1578193073,10
1578193076,10
1578193079,10
1578193082,10
1578193085,10
1578193088,10
1578193091,10
1578193094,10
1578193097,10
1578193100,10
1578193103,10
1578193106,10
1578193109,10
1578193112,10
1578193115,10
1578193118,10
1578193121,10
1578193124,10
1578193127,10
1578193130,10
1578193133,10
1578193136,10
1578193139,10
1578193142,10
1578193145,10
1578193148,10
1578193151,10
1578193154,10
1578193157,10
1578193160,10
1578193163,10
1578193166,10
1578193169,10
1578193172,10
1578193175,10
1578193178,10
1578193181,10
1578193184,10
1578193187,10
1578193190,10
1578193193,10
1578193196,10
1578193199,10
1578193202,10
1578193205,10
1578193208,10
1578193211,10
1578193214,10
1578193217,10
1578193220,10
1578193223,10
1578193226,10
1578193229,10
1578193232,10
1578193235,10
1578193238,10
1578193241,10
1578193244,10
1578193247,10
1578193250,10
1578193253,10
1578193256,10
1578193259,10
1578193262,10
1578193265,10
1578193268,10
1578193271,10
1578193274,10
1578193277,10
1578193280,10
1578193283,10
1578193286,10
1578193289,10
1578193292,10
1578193295,10
1578193298,10
1578193301,10
1578193304,10
1578193307,10
1578193310,10
1578193313,10
1578193316,10
1578193319,10
1578193322,10
1578193325,10
1578193328,10
1578193331,10
1578193334,10
1578193337,10
1578193340,10
1578193343,10
1578193346,10
1578193349,10
1578193352,10
1578193355,10
1578193358,10
1578193361,10
1578193364,10
1578193367,10
1578193370,10
1578193373,10
1578193376,10
1578193379,10
1578193382,10
1578193385,10
1578193388,10
1578193391,10
1578193394,10
1578193397,10
1578193400,10
1578193403,10
1578193406,10
1578193409,10
1578193412,10
1578193415,10
1578193418,10
1578193421,10
1578193424,10
1578193427,10
1578193430,10
1578193433,10
1578193436,10
1578193439,10
1578193442,10
1578193445,10
1578193448,10
1578193451,10
1578193454,10
1578193457,10
1578193460,10
1578193463,10
1578193466,10
1578193469,10
1578193472,10
1578193475,10
1578193478,10
1578193481,10
1578193484,10
1578193487,10
1578193490,10
1578193493,10
1578193496,10
1578193499,10
1578193502,10
1578193505,10
1578193508,10
1578193511,10
1578193514,10
1578193517,10
1578193520,10
1578193523,10
1578193526,10
1578193529,10
1578193532,10
1578193535,10
1578193538,10
1578193541,10
1578193544,10
1578193547,10
1578193550,10
1578193553,10
1578193556,10
1578193559,10
1578193562,10
1578193565,10
1578193568,10
1578193571,10
1578193574,10
1578193577,10
1578193580,10
1578193583,10
1578193586,10
1578193589,10
1578193592,10
1578193595,10
1578193598,10
1578193601,10
1578193604,10
1578193607,10
1578193610,10
1578193613,10
1578193616,10
1578193619,10
1578193622,10
1578193625,10
1578193628,10
1578193631,10
1578193634,10
1578193637,10
1578193640,10
1578193643,10
1578193646,10
1578193649,10
1578193652,10
1578193655,10
1578193658,10
1578193661,10
1578193664,10
1578193667,10
1578193670,10
1578193673,10
1578193676,10
1578193679,10
1578193682,10
1578193685,10
1578193688,10
1578193691,10
1578193694,10
1578193697,10
1578193700,10
1578193703,10
1578193706,10
1578193709,10
1578193712,10
1578193715,10
1578193718,10
1578193721,10
1578193724,10
1578193727,10
1578193730,10
1578193733,10
1578193736,10
1578193739,10
1578193742,10
1578193745,10
1578193748,10
1578193751,10
1578193754,10
1578193757,10
1578193760,10
1578193763,10
1578193766,10
1578193769,10
1578193772,10
1578193775,10
1578193778,10
1578193781,10
1578193784,10
1578193787,10
1578193790,10
1578193793,10
1578193796,10
1578193799,10
1578193802,10
1578193805,10
1578193808,10
1578193811,10
1578193814,10
1578193817,10
1578193820,10
1578193823,10
1578193826,10
1578193829,10
1578193832,10
1578193835,10
1578193838,10
1578193841,10
1578193844,10
1578193847,10
1578193850,10
1578193853,10
1578193856,10
1578193859,10
1578193862,10
1578193865,10
1578193868,10
1578193871,10
1578193874,10
1578193877,10
1578193880,10
1578193883,10
1578193886,10
1578193889,10
1578193892,10
1578193895,10
1578193898,10
1578193901,10
1578193904,10
1578193907,10
1578193910,10
1578193913,10
1578193916,10
1578193919,10
1578193922,10
1578193925,10
1578193928,10
1578193931,10
1578193934,10
1578193937,10
1578193940,10
1578193943,10
1578193946,10
1578193949,10
1578193952,10
1578193955,10
1578193958,10
1578193961,10
1578193964,10
1578193967,10
1578193970,10
1578193973,10
1578193976,10
1578193979,10
1578193982,10
1578193985,10
1578193988,10
1578193991,10
1578193994,10
1578193997,10
1578194000,10
1578194003,10
1578194006,10
1578194009,10
1578194012,10
1578194015,10
1578194018,10
1578194021,10
1578194024,10
1578194027,10
1578194030,10
1578194033,10
1578194036,10
1578194039,10
1578194042,10
1578194045,10
1578194048,10
1578194051,10
1578194054,10
1578194057,10
1578194060,10
1578194063,10
1578194066,10
1578194069,10
1578194072,10
1578194075,10
1578194078,10
1578194081,10
1578194084,10
1578194087,10
1578194090,10
1578194093,10
1578194096,10
1578194099,10
1578194102,10
1578194105,10
1578194108,10
1578194111,10
1578194114,10
1578194117,10
1578194120,10
1578194123,10
1578194126,10
1578194129,10
1578194132,10
1578194135,10
1578194138,10
1578194141,10
1578194144,10
1578194147,10
1578194150,10
1578194153,10
1578194156,10
1578194159,10
1578194162,10
1578194165,10
1578194168,10
1578194171,10
1578194174,10
1578194177,10
1578194180,10
1578194183,10
1578194186,10
1578194189,10
1578194192,10
1578194195,10
1578194198,10
1578194201,10
1578194204,10
1578194207,10
1578194210,10
1578194213,10
1578194216,10
1578194219,10
1578194222,10
1578194225,10
1578194228,10
1578194231,10
1578194234,10
1578194237,10
1578194240,10
1578194243,10
1578194246,10
1578194249,10
1578194252,10
1578194255,10
1578194258,10
1578194261,10
1578194264,10
1578194267,10
1578194270,10
1578194273,10
1578194276,10
1578194279,10
1578194282,10
1578194285,10
1578194288,10
1578194291,10
1578194294,10
1578194297,10
1578194300,10
1578194303,10
1578194306,10
1578194309,10
1578194312,10
1578194315,10
1578194318,10
1578194321,10
1578194324,10
1578194327,10
1578194330,10
1578194333,10
1578194336,10
1578194339,10
1578194342,10
1578194345,10
1578194348,10
1578194351,10
1578194354,10
1578194357,10
1578194360,10
1578194363,10
1578194366,10
1578194369,10
1578194372,10
1578194375,10
1578194378,10
1578194381,10
1578194384,10
1578194387,10
1578194390,10
1578194393,10
1578194396,10
1578194399,10
1578194402,10
1578194405,10
1578194408,10
1578194411,10
1578194414,10
1578194417,10
1578194420,10
1578194423,10
1578194426,10
1578194429,10
1578194432,10
1578194435,10
1578194438,10
1578194441,10
1578194444,10
1578194447,10
1578194450,10
1578194453,10
1578194456,10
1578194459,10
1578194462,10
1578194465,10
1578194468,10
1578194471,10
1578194474,10
1578194477,10
1578194480,10
1578194483,10
1578194486,10
1578194489,10
1578194492,10
1578194495,10
1578194498,10
1578194501,10
1578194504,10
1578194507,10
1578194510,10
1578194513,10
1578194516,10
1578194519,10
1578194522,10
1578194525,10
1578194528,10
1578194531,10
1578194534,10
1578194537,10
1578194540,10
1578194543,10
1578194546,10
1578194549,10
1578194552,10
1578194555,10
1578194558,10
1578194561,10
1578194564,10
1578194567,10
1578194570,10
1578194573,10
1578194576,10
1578194579,10
1578194582,10
1578194585,10
1578194588,10
1578194591,10
1578194594,10
1578194597,10
1578194600,10
1578194603,10
1578194606,10
1578194609,10
1578194612,10
1578194615,10
1578194618,10
1578194621,10
1578194624,10
1578194627,10
1578194630,10
1578194633,10
1578194636,10
1578194639,27
1578194642,30
1578194645,30
1578194648,30
1578194651,30
1578194654,30
1578194657,34
1578194660,35
1578194663,35
1578194666,35
1578194669,35
1578194672,35
1578194675,35
1578194678,35
1578194681,35
1578194684,35
1578194687,35
1578194690,35
1578194693,35
1578194696,35
1578194699,35
1578194702,35
1578194705,35
1578194708,35
1578194711,35
1578194714,35
1578194717,35
1578194720,35
1578194723,35
1578194726,35
1578194729,35
1578194732,35
1578194735,35
1578194738,35
1578194741,35
1578194744,35
1578194747,35
1578194750,35
1578194753,35
1578194756,35
1578194759,35
1578194762,35
1578194765,35
1578194768,35
1578194771,35
1578194774,35
1578194777,36
1578194780,36
1578194783,36
1578194786,36
1578194789,36
1578194792,36
1578194795,36
1578194798,36
1578194801,36
1578194804,36
1578194807,36
1578194810,36
1578194813,36
1578194816,37
1578194819,37
1578194822,37
1578194825,37
1578194828,37
1578194831,37
1578194834,37
1578194837,37
1578194840,37
1578194843,37
1578194846,37
1578194849,37
1578194852,37
1578194855,37
1578194858,37
1578194861,37
1578194864,37
1578194867,37
1578194870,37
1578194873,37
1578194876,37
1578194879,37
1578194882,37
1578194885,37
1578194888,37
1578194891,37
1578194894,37
1578194897,37
1578194900,37
1578194903,37
1578194906,37
1578194909,37
1578194912,37
1578194915,37
1578194918,37
1578194921,37
1578194924,37
1578194927,37
1578194930,37
1578194933,37
1578194936,37
1578194939,37
1578194942,37
1578194945,37
1578194948,37
1578194951,37
1578194954,37
1578194957,37
1578194960,37
1578194963,37
1578194966,37
1578194969,37
1578194972,37
1578194975,37
1578194978,37
1578194981,37
1578194984,37
1578194987,37
1578194990,37
1578194993,37
1578194996,37
1578194999,37
1578195002,37
1578195005,37
1578195008,37
1578195011,37
1578195014,37
1578195017,37
1578195020,37
1578195023,37
1578195026,37
1578195029,37
1578195032,37
1578195035,37
1578195038,37
1578195041,37
1578195044,37
1578195047,37
1578195050,37
1578195053,37
1578195056,37
1578195059,37
1578195062,37
1578195065,37
1578195068,37
1578195071,37
1578195074,37
1578195077,37
1578195080,37
1578195083,37
1578195086,37
1578195089,37
1578195092,37
1578195095,37
1578195098,37
1578195101,37
1578195104,37
1578195107,37
1578195110,37
1578195113,37
1578195116,37
1578195119,37
1578195122,37
1578195125,37
1578195128,37
1578195131,37
1578195134,37
1578195137,37
1578195140,37
1578195143,37
1578195146,37
1578195149,37
1578195152,37
1578195155,37
1578195158,37
1578195161,37
1578195164,37
1578195167,37
1578195170,37
1578195173,37
1578195176,37
1578195179,37
1578195182,37
1578195185,37
1578195188,37
1578195191,37
1578195194,37
1578195197,37
1578195200,37
1578195203,37
1578195206,37
1578195209,37
1578195212,37
1578195215,37
1578195218,37
1578195221,37
1578195224,37
1578195227,37
1578195230,37
1578195233,37
1578195236,37
1578195239,37
1578195242,34
1578195245,34
1578195248,34
1578195251,34
1578195254,34
1578195257,34
1578195260,34
1578195263,34
1578195266,34
t,value
1578195649,6
1578195652,6
1578195655,6
1578195658,6
1578195661,5
1578195664,10
1578195667,10
1578195670,10
1578195673,10
1578195676,10
1578195679,10
1578195682,10
1578195685,10
1578195688,10
1578195691,10
1578195694,10
1578195697,10
1578195700,13
1578195703,13
1578195706,13
1578195709,13
1578195712,13
1578195715,14
1578195718,14
1578195721,14
1578195724,14
1578195727,14
1578195730,14
1578195733,14
1578195736,14
1578195739,14
1578195742,14
1578195745,14
1578195748,14
1578195751,14
1578195754,14
1578195757,14
1578195760,14
1578195763,14
1578195766,14
1578195769,14
1578195772,14
1578195775,14
1578195778,14
1578195781,14
1578195784,14
1578195787,14
1578195790,14
1578195793,14
1578195796,14
1578195799,14
1578195802,14
1578195805,14
1578195808,14
1578195811,14
1578195814,14
1578195817,14
1578195820,14
1578195823,14
1578195826,14
1578195829,14
1578195832,14
1578195835,14
1578195838,14
1578195841,14
1578195844,14
1578195847,14
1578195850,14
1578195853,14
1578195856,14
1578195859,14
1578195862,14
1578195865,14
1578195868,14
1578195871,14
1578195874,14
1578195877,14
1578195880,14
1578195883,14
1578195886,14
1578195889,14
1578195892,14
1578195895,14
1578195898,14
1578195901,14
1578195904,14
1578195907,14
1578195910,14
1578195913,14
1578195916,14
1578195919,14
1578195922,14
1578195925,14
1578195928,14
1578195931,14
1578195934,14
1578195937,14
1578195940,14
1578195943,14
1578195946,14
1578195949,14
1578195952,14
1578195955,14
1578195958,14
1578195961,14
1578195964,14
1578195967,14
1578195970,14
1578195973,14
1578195976,14
1578195979,14
1578195982,14
1578195985,14
1578195988,14
1578195991,14
1578195994,14
1578195997,14
1578196000,14
1578196003,14
1578196006,14
1578196009,14
1578196012,14
1578196015,14
1578196018,14
1578196021,14
1578196024,14
1578196027,14
1578196030,14
1578196033,14
1578196036,14
1578196039,14
1578196042,14
1578196045,14
1578196048,14
1578196051,14
1578196054,12
1578196057,12
1578196060,12
1578196063,12
1578196066,12
1578196069,12
1578196072,12
1578196075,12
1578196078,12
1578196081,12
1578196084,12
1578196087,12
1578196090,12
1578196093,12
1578196096,12
1578196099,12
1578196102,12
1578196105,12
1578196108,12
1578196111,12
1578196114,12
1578196117,12
1578196120,12
1578196123,12
1578196126,12
1578196129,12
1578196132,12
1578196135,12
1578196138,12
1578196141,12
1578196144,12
1578196147,12
1578196150,12
1578196153,12
1578196156,12
1578196159,12
1578196162,12
t,value
1578238424,6
1578238427,6
1578238430,5
1578238433,5
1578238436,5
1578238439,10
1578238442,10
1578238445,10
1578238448,10
1578238451,10
1578238454,10
1578238457,10
1578238460,10
1578238463,10
1578238466,10
1578238469,10
1578238472,10
1578238475,10
1578238478,10
1578238481,10
1578238484,10
1578238487,10
1578238490,10
1578238493,10
1578238496,10
1578238499,10
1578238502,10
1578238505,10
1578238508,10
1578238511,10
1578238514,10
1578238517,10
1578238520,10
1578238523,10
1578238526,10
1578238529,10
1578238532,10
1578238535,10
1578238538,10
1578238541,10
1578238544,10
1578238547,10
1578238550,10
1578238553,10
1578238556,10
1578238559,10
1578238562,10
1578238565,10
1578238568,10
1578238571,10
1578238574,10
1578238577,10
1578238580,10
1578238583,8
1578238586,8
1578238589,8
1578238592,8
1578238595,8
1578238598,8
1578238601,8
1578238604,8
1578238607,8
1578238610,8
1578238613,8
1578238616,8
1578238619,8
1578238622,8
1578238625,8
1578238628,8
1578238631,8
1578238634,8
1578238637,8
1578238640,8
1578238643,8
1578238646,8
1578238649,8
1578238652,8
1578238655,8
1578238658,8
1578238661,8
1578238664,8
1578238667,8
1578238670,8
1578238673,8
1578238676,8
1578238679,8
1578238682,8
1578238685,8
1578238688,8
1578238691,8
1578238694,8
1578238697,8
1578238700,8
1578238703,8
1578238706,8
1578238709,8
1578238712,8
1578238715,8
1578238718,8
1578238721,8
1578238724,8
1578238727,8
1578238730,8
1578238733,8
1578238736,8
1578238739,8
1578238742,8
1578238745,8
1578238748,8
1578238751,8
1578238754,8
1578238757,8
1578238760,8
1578238763,8
1578238766,8
1578238769,8
1578238772,8
1578238775,8
1578238778,8
1578238781,8
1578238784,8
1578238787,8
1578238790,8
1578238793,8
1578238796,8
1578238799,8
1578238802,8
1578238805,8
1578238808,8
1578238811,8
1578238814,8
1578238817,8
1578238820,8
1578238823,8
1578238826,8
1578238829,8
1578238832,8
1578238835,8
1578238838,8
1578238841,8
1578238844,8
1578238847,8
1578238850,8
1578238853,8
1578238856,8
1578238859,8
1578238862,8
1578238865,8
1578238868,8
1578238871,8
1578238874,8
1578238877,8
1578238880,8
1578238883,8
1578238886,9
1578238889,9
1578238892,9
1578238895,9
1578238898,8
1578238901,8
1578238904,8
1578238907,8
1578238910,8
1578238913,8
1578238916,8
1578238919,8
1578238922,8
1578238925,8
1578238928,8
1578238931,8
1578238934,8
1578238937,8
1578238940,8
1578238943,8
1578238946,8
1578238949,8
1578238952,8
1578238955,8
1578238958,8
1578238961,8
1578238964,8
1578238967,8
1578238970,8
1578238973,8
1578238976,8
1578238979,8
1578238982,8
1578238985,8
1578238988,8
1578238991,8
1578238994,8
1578238997,8
1578239000,8
1578239003,8
1578239006,8
1578239009,8
1578239012,8
1578239015,8
1578239018,8
1578239021,8
1578239024,8
1578239027,8
1578239030,8
1578239033,8
1578239036,8
1578239039,8
1578239042,8
1578239045,8
1578239048,8
1578239051,8
1578239054,8
1578239057,8
1578239060,8
1578239063,8
1578239066,8
1578239069,8
1578239072,8
1578239075,8
1578239078,8
1578239081,8
1578239084,8
1578239087,8
1578239090,8
1578239093,8
1578239096,8
1578239099,8
1578239102,8
1578239105,8
1578239108,8
1578239111,8
1578239114,8
1578239117,8
1578239120,8
1578239123,8
1578239126,8
1578239129,8
1578239132,8
1578239135,8
1578239138,8
1578239141,8
1578239144,8
1578239147,8
1578239150,8
1578239153,8
1578239156,8
1578239159,8
1578239162,8
1578239165,8
1578239168,8
1578239171,8
1578239174,8
1578239177,8
1578239180,8
1578239183,8
1578239186,8
1578239189,8
1578239192,8
1578239195,8
1578239198,8
1578239201,8
1578239204,8
1578239207,8
1578239210,8
1578239213,8
1578239216,8
1578239219,8
1578239222,8
1578239225,8
1578239228,8
1578239231,8
1578239234,8
1578239237,8
1578239240,8
1578239243,8
1578239246,8
1578239249,8
1578239252,8
1578239255,8
1578239258,8
1578239261,8
1578239264,8
1578239267,8
1578239270,8
1578239273,8
1578239276,8
1578239279,8
1578239282,8
1578239285,8
1578239288,8
1578239291,8
1578239294,8
1578239297,8
1578239300,8
1578239303,8
1578239306,8
1578239309,8
1578239312,8
1578239315,8
1578239318,8
1578239321,8
1578239324,8
1578239327,8
1578239330,8
1578239333,8
1578239336,8
1578239339,8
1578239342,8
1578239345,8
1578239348,8
1578239351,8
1578239354,8
1578239357,8
1578239360,8
1578239363,8
1578239366,8
1578239369,8
1578239372,8
1578239375,8
1578239378,8
1578239381,8
1578239384,8
1578239387,8
1578239390,8
1578239393,8
1578239396,8
1578239399,8
1578239402,8
1578239405,8
1578239408,8
1578239411,8
1578239414,8
1578239417,8
1578239420,8
1578239423,8
1578239426,8
1578239429,8
1578239432,8
1578239435,8
1578239438,8
1578239441,8
1578239444,8
1578239447,8
1578239450,8
1578239453,8
1578239456,8
1578239459,8
1578239462,8
1578239465,8
1578239468,8
1578239471,8
1578239474,8
1578239477,8
1578239480,8
1578239483,8
1578239486,8
1578239489,8
1578239492,8
1578239495,8
1578239498,8
1578239501,8
1578239504,8
1578239507,8
1578239510,8
1578239513,8
1578239516,8
1578239519,8
1578239522,8
1578239525,8
1578239528,8
1578239531,8
1578239534,8
1578239537,8
1578239540,8
1578239543,8
1578239546,8
1578239549,8
1578239552,8
1578239555,8
1578239558,8
1578239561,8
1578239564,8
1578239567,8
1578239570,8
1578239573,8
1578239576,8
1578239579,8
1578239582,8
1578239585,8
1578239588,8
1578239591,8
1578239594,8
1578239597,8
1578239600,8
1578239603,8
1578239606,8
1578239609,8
1578239612,8
